date,family,total_sales,total_promotions,oil_price,is_holiday
2015-11-23,BOOKS,0.0,0,39.27,
2015-11-24,BOOKS,0.0,0,40.89,
2015-11-25,BOOKS,0.0,0,41.22,
2015-11-26,BOOKS,0.0,0,41.22,
2015-11-27,BOOKS,0.0,0,40.57,1.0
2015-11-28,BOOKS,0.0,0,40.57,
2015-11-29,BOOKS,0.0,0,40.57,
2015-11-30,BOOKS,0.0,0,40.43,1.0
2015-12-01,BOOKS,0.0,0,40.58,
2015-12-02,BOOKS,0.0,0,39.93,
2015-12-03,BOOKS,0.0,0,41.08,
2015-12-04,BOOKS,0.0,0,40.0,
2015-12-05,BOOKS,0.0,0,40.0,1.0
2015-12-06,BOOKS,0.0,0,40.0,1.0
2015-12-07,BOOKS,0.0,0,37.64,
2015-12-08,BOOKS,0.0,0,37.46,1.0
2015-12-09,BOOKS,0.0,0,37.16,
2015-12-10,BOOKS,0.0,0,36.76,
2015-12-11,BOOKS,0.0,0,35.65,
2015-12-12,BOOKS,0.0,0,35.65,
2015-12-13,BOOKS,0.0,0,35.65,
2015-12-14,BOOKS,0.0,0,36.31,
2015-12-15,BOOKS,0.0,0,37.32,
2015-12-16,BOOKS,0.0,0,35.55,
2015-12-17,BOOKS,0.0,0,34.98,
2015-12-18,BOOKS,0.0,0,34.72,
2015-12-19,BOOKS,0.0,0,34.72,
2015-12-20,BOOKS,0.0,0,34.72,
2015-12-21,BOOKS,0.0,0,34.55,1.0
2015-12-22,BOOKS,0.0,0,36.12,1.0
2015-12-23,BOOKS,0.0,0,36.76,1.0
2015-12-24,BOOKS,0.0,0,37.62,1.0
2015-12-26,BOOKS,0.0,0,37.62,1.0
2015-12-27,BOOKS,0.0,0,37.62,
2015-12-28,BOOKS,0.0,0,36.36,
2015-12-29,BOOKS,0.0,0,37.88,
2015-12-30,BOOKS,0.0,0,36.59,
2015-12-31,BOOKS,0.0,0,37.13,1.0
2016-01-01,BOOKS,0.0,0,37.13,1.0
2016-01-02,BOOKS,0.0,0,37.13,
2016-01-03,BOOKS,0.0,0,37.13,
2016-01-04,BOOKS,0.0,0,36.81,
2016-01-05,BOOKS,0.0,0,35.97,
2016-01-06,BOOKS,0.0,0,33.97,
2016-01-07,BOOKS,0.0,0,33.29,
2016-01-08,BOOKS,0.0,0,33.2,
2016-01-09,BOOKS,0.0,0,33.2,
2016-01-10,BOOKS,0.0,0,33.2,
2016-01-11,BOOKS,0.0,0,31.42,
2016-01-12,BOOKS,0.0,0,30.42,
2016-01-13,BOOKS,0.0,0,30.42,
2016-01-14,BOOKS,0.0,0,31.22,
2016-01-15,BOOKS,0.0,0,29.45,
2016-01-16,BOOKS,0.0,0,29.45,
2016-01-17,BOOKS,0.0,0,29.45,
2016-01-18,BOOKS,0.0,0,29.45,
2016-01-19,BOOKS,0.0,0,28.47,
2016-01-20,BOOKS,0.0,0,26.68,
2016-01-21,BOOKS,0.0,0,29.55,
2016-01-22,BOOKS,0.0,0,32.07,
2016-01-23,BOOKS,0.0,0,32.07,
2016-01-24,BOOKS,0.0,0,32.07,
2016-01-25,BOOKS,0.0,0,30.31,
2016-01-26,BOOKS,0.0,0,29.54,
2016-01-27,BOOKS,0.0,0,32.32,
2016-01-28,BOOKS,0.0,0,33.21,
2016-01-29,BOOKS,0.0,0,33.66,
2016-01-30,BOOKS,0.0,0,33.66,
2016-01-31,BOOKS,0.0,0,33.66,
2016-02-01,BOOKS,0.0,0,31.62,
2016-02-02,BOOKS,0.0,0,29.9,
2016-02-03,BOOKS,0.0,0,32.29,
2016-02-04,BOOKS,0.0,0,31.63,
2016-02-05,BOOKS,0.0,0,30.86,
2016-02-06,BOOKS,0.0,0,30.86,
2016-02-07,BOOKS,0.0,0,30.86,
2016-02-08,BOOKS,0.0,0,29.71,1.0
2016-02-09,BOOKS,0.0,0,27.96,1.0
2016-02-10,BOOKS,0.0,0,27.54,
2016-02-11,BOOKS,0.0,0,26.19,
2016-02-12,BOOKS,0.0,0,29.32,
2016-02-13,BOOKS,0.0,0,29.32,
2016-02-14,BOOKS,0.0,0,29.32,
2016-02-15,BOOKS,0.0,0,29.32,
2016-02-16,BOOKS,0.0,0,29.05,
2016-02-17,BOOKS,0.0,0,30.68,
2016-02-18,BOOKS,0.0,0,30.77,
2016-02-19,BOOKS,0.0,0,29.59,
2016-02-20,BOOKS,0.0,0,29.59,
2016-02-21,BOOKS,0.0,0,29.59,
2016-02-22,BOOKS,0.0,0,31.37,
2016-02-23,BOOKS,0.0,0,31.84,
2016-02-24,BOOKS,0.0,0,30.35,
2016-02-25,BOOKS,0.0,0,31.4,
2016-02-26,BOOKS,0.0,0,31.65,
2016-02-27,BOOKS,0.0,0,31.65,
2016-02-28,BOOKS,0.0,0,31.65,
2016-02-29,BOOKS,0.0,0,32.74,
2016-03-01,BOOKS,0.0,0,34.39,
2016-03-02,BOOKS,0.0,0,34.57,1.0
2016-03-03,BOOKS,0.0,0,34.56,
2016-03-04,BOOKS,0.0,0,35.91,
2016-03-05,BOOKS,0.0,0,35.91,
2016-03-06,BOOKS,0.0,0,35.91,
2016-03-07,BOOKS,0.0,0,37.9,
2016-03-08,BOOKS,0.0,0,36.67,
2016-03-09,BOOKS,0.0,0,37.62,
2016-03-10,BOOKS,0.0,0,37.77,
2016-03-11,BOOKS,0.0,0,38.51,
2016-03-12,BOOKS,0.0,0,38.51,
2016-03-13,BOOKS,0.0,0,38.51,
2016-03-14,BOOKS,0.0,0,37.2,
2016-03-15,BOOKS,0.0,0,36.32,
2016-03-16,BOOKS,0.0,0,38.43,
2016-03-17,BOOKS,0.0,0,40.17,
2016-03-18,BOOKS,0.0,0,39.47,
2016-03-19,BOOKS,0.0,0,39.47,
2016-03-20,BOOKS,0.0,0,39.47,
2016-03-21,BOOKS,0.0,0,39.91,
2016-03-22,BOOKS,0.0,0,41.45,
2016-03-23,BOOKS,0.0,0,38.28,
2016-03-24,BOOKS,0.0,0,38.14,
2016-03-25,BOOKS,0.0,0,38.14,1.0
2016-03-26,BOOKS,0.0,0,38.14,
2016-03-27,BOOKS,0.0,0,38.14,
2016-03-28,BOOKS,0.0,0,37.99,
2016-03-29,BOOKS,0.0,0,36.91,
2016-03-30,BOOKS,0.0,0,36.91,
2016-03-31,BOOKS,0.0,0,36.94,
2016-04-01,BOOKS,0.0,0,35.36,1.0
2016-04-02,BOOKS,0.0,0,35.36,
2016-04-03,BOOKS,0.0,0,35.36,
2016-04-04,BOOKS,0.0,0,34.3,
2016-04-05,BOOKS,0.0,0,34.52,
2016-04-06,BOOKS,0.0,0,37.74,
2016-04-07,BOOKS,0.0,0,37.3,
2016-04-08,BOOKS,0.0,0,39.74,
2016-04-09,BOOKS,0.0,0,39.74,
2016-04-10,BOOKS,0.0,0,39.74,
2016-04-11,BOOKS,0.0,0,40.46,
2016-04-12,BOOKS,0.0,0,42.12,1.0
2016-04-13,BOOKS,0.0,0,41.7,
2016-04-14,BOOKS,0.0,0,41.45,1.0
2016-04-15,BOOKS,0.0,0,40.4,
2016-04-16,BOOKS,0.0,0,40.4,1.0
2016-04-17,BOOKS,0.0,0,40.4,1.0
2016-04-18,BOOKS,0.0,0,39.74,1.0
2016-04-19,BOOKS,0.0,0,40.88,1.0
2016-04-20,BOOKS,0.0,0,42.72,1.0
2016-04-21,BOOKS,0.0,0,43.18,1.0
2016-04-22,BOOKS,0.0,0,42.76,1.0
2016-04-23,BOOKS,0.0,0,42.76,1.0
2016-04-24,BOOKS,0.0,0,42.76,1.0
2016-04-25,BOOKS,0.0,0,41.67,1.0
2016-04-26,BOOKS,0.0,0,42.52,1.0
2016-04-27,BOOKS,0.0,0,45.29,1.0
2016-04-28,BOOKS,0.0,0,46.03,1.0
2016-04-29,BOOKS,0.0,0,45.98,1.0
2016-04-30,BOOKS,0.0,0,45.98,1.0
2016-05-01,BOOKS,0.0,0,45.98,1.0
2016-05-02,BOOKS,0.0,0,44.75,1.0
2016-05-03,BOOKS,0.0,0,43.65,1.0
2016-05-04,BOOKS,0.0,0,43.77,1.0
2016-05-05,BOOKS,0.0,0,44.33,1.0
2016-05-06,BOOKS,0.0,0,44.58,1.0
2016-05-07,BOOKS,0.0,0,44.58,1.0
2016-05-08,BOOKS,0.0,0,44.58,1.0
2016-05-09,BOOKS,0.0,0,43.45,1.0
2016-05-10,BOOKS,0.0,0,44.68,1.0
2016-05-11,BOOKS,0.0,0,46.21,1.0
2016-05-12,BOOKS,0.0,0,46.64,1.0
2016-05-13,BOOKS,0.0,0,46.22,1.0
2016-05-14,BOOKS,0.0,0,46.22,1.0
2016-05-15,BOOKS,0.0,0,46.22,1.0
2016-05-16,BOOKS,0.0,0,47.72,1.0
2016-05-17,BOOKS,0.0,0,48.29,
2016-05-18,BOOKS,0.0,0,48.12,
2016-05-19,BOOKS,0.0,0,48.16,
2016-05-20,BOOKS,0.0,0,47.67,
2016-05-21,BOOKS,0.0,0,47.67,
2016-05-22,BOOKS,0.0,0,47.67,
2016-05-23,BOOKS,0.0,0,48.12,
2016-05-24,BOOKS,0.0,0,48.04,1.0
2016-05-25,BOOKS,0.0,0,49.1,
2016-05-26,BOOKS,0.0,0,49.0,
2016-05-27,BOOKS,0.0,0,49.36,1.0
2016-05-28,BOOKS,0.0,0,49.36,
2016-05-29,BOOKS,0.0,0,49.36,
2016-05-30,BOOKS,0.0,0,49.36,
2016-05-31,BOOKS,0.0,0,49.1,
2016-06-01,BOOKS,0.0,0,49.07,
2016-06-02,BOOKS,0.0,0,49.14,
2016-06-03,BOOKS,0.0,0,48.69,
2016-06-04,BOOKS,0.0,0,48.69,
2016-06-05,BOOKS,0.0,0,48.69,
2016-06-06,BOOKS,0.0,0,49.71,
2016-06-07,BOOKS,0.0,0,50.37,
2016-06-08,BOOKS,0.0,0,51.23,
2016-06-09,BOOKS,0.0,0,50.52,
2016-06-10,BOOKS,0.0,0,49.09,
2016-06-11,BOOKS,0.0,0,49.09,
2016-06-12,BOOKS,0.0,0,49.09,
2016-06-13,BOOKS,0.0,0,48.89,
2016-06-14,BOOKS,0.0,0,48.49,
2016-06-15,BOOKS,0.0,0,47.92,
2016-06-16,BOOKS,0.0,0,46.14,
2016-06-17,BOOKS,0.0,0,48.0,
2016-06-18,BOOKS,0.0,0,48.0,
2016-06-19,BOOKS,0.0,0,48.0,
2016-06-20,BOOKS,0.0,0,49.4,
2016-06-21,BOOKS,0.0,0,48.95,
2016-06-22,BOOKS,0.0,0,49.16,
2016-06-23,BOOKS,0.0,0,49.34,1.0
2016-06-24,BOOKS,0.0,0,46.7,
2016-06-25,BOOKS,0.0,0,46.7,1.0
2016-06-26,BOOKS,0.0,0,46.7,
2016-06-27,BOOKS,0.0,0,45.8,
2016-06-28,BOOKS,0.0,0,47.93,
2016-06-29,BOOKS,0.0,0,49.85,
2016-06-30,BOOKS,0.0,0,48.27,
2016-07-01,BOOKS,0.0,0,49.02,
2016-07-02,BOOKS,0.0,0,49.02,
2016-07-03,BOOKS,0.0,0,49.02,1.0
2016-07-04,BOOKS,0.0,0,49.02,
2016-07-05,BOOKS,0.0,0,46.73,
2016-07-06,BOOKS,0.0,0,47.37,
2016-07-07,BOOKS,0.0,0,45.22,
2016-07-08,BOOKS,0.0,0,45.37,
2016-07-09,BOOKS,0.0,0,45.37,
2016-07-10,BOOKS,0.0,0,45.37,
2016-07-11,BOOKS,0.0,0,44.73,
2016-07-12,BOOKS,0.0,0,46.82,
2016-07-13,BOOKS,0.0,0,44.87,
2016-07-14,BOOKS,0.0,0,45.64,
2016-07-15,BOOKS,0.0,0,45.93,
2016-07-16,BOOKS,0.0,0,45.93,
2016-07-17,BOOKS,0.0,0,45.93,
2016-07-18,BOOKS,0.0,0,45.23,
2016-07-19,BOOKS,0.0,0,44.64,
2016-07-20,BOOKS,0.0,0,44.96,
2016-07-21,BOOKS,0.0,0,43.96,
2016-07-22,BOOKS,0.0,0,43.41,
2016-07-23,BOOKS,0.0,0,43.41,1.0
2016-07-24,BOOKS,0.0,0,43.41,1.0
2016-07-25,BOOKS,0.0,0,42.4,1.0
2016-07-26,BOOKS,0.0,0,42.16,
2016-07-27,BOOKS,0.0,0,41.9,
2016-07-28,BOOKS,0.0,0,41.13,
2016-07-29,BOOKS,0.0,0,41.54,
2016-07-30,BOOKS,0.0,0,41.54,
2016-07-31,BOOKS,0.0,0,41.54,
2016-08-01,BOOKS,0.0,0,40.05,
2016-08-02,BOOKS,0.0,0,39.5,
2016-08-03,BOOKS,0.0,0,40.8,
2016-08-04,BOOKS,0.0,0,41.92,
2016-08-05,BOOKS,0.0,0,41.83,1.0
2016-08-06,BOOKS,0.0,0,41.83,
2016-08-07,BOOKS,0.0,0,41.83,
2016-08-08,BOOKS,0.0,0,43.06,
2016-08-09,BOOKS,0.0,0,42.78,
2016-08-10,BOOKS,0.0,0,41.75,1.0
2016-08-11,BOOKS,0.0,0,43.51,
2016-08-12,BOOKS,0.0,0,44.47,1.0
2016-08-13,BOOKS,0.0,0,44.47,
2016-08-14,BOOKS,0.0,0,44.47,
2016-08-15,BOOKS,0.0,0,45.72,1.0
2016-08-16,BOOKS,0.0,0,46.57,
2016-08-17,BOOKS,0.0,0,46.81,
2016-08-18,BOOKS,0.0,0,48.2,
2016-08-19,BOOKS,0.0,0,48.48,
2016-08-20,BOOKS,0.0,0,48.48,
2016-08-21,BOOKS,0.0,0,48.48,
2016-08-22,BOOKS,0.0,0,46.8,
2016-08-23,BOOKS,0.0,0,47.54,
2016-08-24,BOOKS,0.0,0,46.29,1.0
2016-08-25,BOOKS,0.0,0,46.97,
2016-08-26,BOOKS,0.0,0,47.64,
2016-08-27,BOOKS,0.0,0,47.64,
2016-08-28,BOOKS,0.0,0,47.64,
2016-08-29,BOOKS,0.0,0,46.97,
2016-08-30,BOOKS,0.0,0,46.32,
2016-08-31,BOOKS,0.0,0,44.68,
2016-09-01,BOOKS,0.0,0,43.17,
2016-09-02,BOOKS,0.0,0,44.39,
2016-09-03,BOOKS,0.0,0,44.39,
2016-09-04,BOOKS,0.0,0,44.39,
2016-09-05,BOOKS,0.0,0,44.39,
2016-09-06,BOOKS,0.0,0,44.85,
2016-09-07,BOOKS,0.0,0,45.47,
2016-09-08,BOOKS,0.0,0,47.63,
2016-09-09,BOOKS,0.0,0,45.88,
2016-09-10,BOOKS,0.0,0,45.88,
2016-09-11,BOOKS,0.0,0,45.88,
2016-09-12,BOOKS,0.0,0,46.28,
2016-09-13,BOOKS,0.0,0,44.91,
2016-09-14,BOOKS,0.0,0,43.62,
2016-09-15,BOOKS,0.0,0,43.85,
2016-09-16,BOOKS,0.0,0,43.04,
2016-09-17,BOOKS,0.0,0,43.04,
2016-09-18,BOOKS,0.0,0,43.04,
2016-09-19,BOOKS,0.0,0,43.34,
2016-09-20,BOOKS,0.0,0,43.85,
2016-09-21,BOOKS,0.0,0,45.33,
2016-09-22,BOOKS,0.0,0,46.1,
2016-09-23,BOOKS,0.0,0,44.36,
2016-09-24,BOOKS,0.0,0,44.36,
2016-09-25,BOOKS,0.0,0,44.36,
2016-09-26,BOOKS,0.0,0,45.6,
2016-09-27,BOOKS,0.0,0,44.65,
2016-09-28,BOOKS,0.0,0,47.07,1.0
2016-09-29,BOOKS,0.0,0,47.72,
2016-09-30,BOOKS,0.0,0,47.72,
2016-10-01,BOOKS,0.0,0,47.72,
2016-10-02,BOOKS,0.0,0,47.72,
2016-10-03,BOOKS,0.0,0,48.8,
2016-10-04,BOOKS,0.0,0,48.67,
2016-10-05,BOOKS,0.0,0,49.75,
2016-10-06,BOOKS,0.0,0,50.44,
2016-10-07,BOOKS,0.0,0,49.76,1.0
2016-10-08,BOOKS,1.0,0,49.76,
2016-10-09,BOOKS,11.0,0,49.76,1.0
2016-10-10,BOOKS,14.0,0,49.76,
2016-10-11,BOOKS,20.0,0,50.72,
2016-10-12,BOOKS,111.0,0,50.14,
2016-10-13,BOOKS,109.0,0,50.47,
2016-10-14,BOOKS,104.0,0,50.35,
2016-10-15,BOOKS,117.0,0,50.35,
2016-10-16,BOOKS,127.0,0,50.35,
2016-10-17,BOOKS,83.0,0,49.97,
2016-10-18,BOOKS,110.0,0,50.3,
2016-10-19,BOOKS,90.0,0,51.59,
2016-10-20,BOOKS,78.0,0,50.31,
2016-10-21,BOOKS,96.0,0,50.61,
2016-10-22,BOOKS,114.0,0,50.61,
2016-10-23,BOOKS,94.0,0,50.61,
2016-10-24,BOOKS,84.0,0,50.18,
2016-10-25,BOOKS,53.0,0,49.45,
2016-10-26,BOOKS,83.0,0,48.75,
2016-10-27,BOOKS,52.0,0,49.71,
2016-10-28,BOOKS,70.0,0,48.72,
2016-10-29,BOOKS,61.0,0,48.72,
2016-10-30,BOOKS,62.0,0,48.72,
2016-10-31,BOOKS,39.0,0,46.83,
2016-11-01,BOOKS,58.0,0,46.66,
2016-11-02,BOOKS,55.0,0,45.32,1.0
2016-11-03,BOOKS,40.0,0,44.66,1.0
2016-11-04,BOOKS,47.0,0,44.07,1.0
2016-11-05,BOOKS,47.0,0,44.07,
2016-11-06,BOOKS,52.0,0,44.07,1.0
2016-11-07,BOOKS,92.0,0,44.88,1.0
2016-11-08,BOOKS,49.0,0,44.96,
2016-11-09,BOOKS,40.0,0,45.2,
2016-11-10,BOOKS,35.0,0,44.62,1.0
2016-11-11,BOOKS,51.0,0,43.39,1.0
2016-11-12,BOOKS,36.0,0,43.39,1.0
2016-11-13,BOOKS,59.0,0,43.39,
2016-11-14,BOOKS,43.0,0,43.29,
2016-11-15,BOOKS,30.0,0,45.86,
2016-11-16,BOOKS,50.0,0,45.56,
2016-11-17,BOOKS,34.0,0,45.37,
2016-11-18,BOOKS,39.0,0,45.69,
2016-11-19,BOOKS,34.0,0,45.69,
2016-11-20,BOOKS,46.0,0,45.69,
2016-11-21,BOOKS,35.0,0,47.48,
2016-11-22,BOOKS,47.0,0,48.07,
2016-11-23,BOOKS,36.0,0,46.72,
2016-11-24,BOOKS,35.0,0,46.72,
2016-11-25,BOOKS,36.0,0,46.72,1.0
2016-11-26,BOOKS,36.0,0,46.72,
2016-11-27,BOOKS,42.0,0,46.72,
2016-11-28,BOOKS,41.0,0,45.66,1.0
2016-11-29,BOOKS,30.0,0,45.29,
2016-11-30,BOOKS,34.0,0,49.41,
2016-12-01,BOOKS,26.0,0,51.08,
2016-12-02,BOOKS,35.0,0,51.7,
2016-12-03,BOOKS,54.0,0,51.7,
2016-12-04,BOOKS,48.0,0,51.7,
2016-12-05,BOOKS,30.0,0,51.72,1.0
2016-12-06,BOOKS,34.0,0,50.95,1.0
2016-12-07,BOOKS,34.0,0,49.85,
2016-12-08,BOOKS,25.0,0,50.84,1.0
2016-12-09,BOOKS,26.0,0,51.51,
2016-12-10,BOOKS,23.0,0,51.51,
2016-12-11,BOOKS,35.0,0,51.51,
2016-12-12,BOOKS,37.0,0,52.74,
2016-12-13,BOOKS,28.0,0,52.99,
2016-12-14,BOOKS,24.0,0,51.01,
2016-12-15,BOOKS,20.0,0,50.9,
2016-12-16,BOOKS,27.0,0,51.93,
2016-12-17,BOOKS,31.0,0,51.93,
2016-12-18,BOOKS,40.0,0,51.93,
2016-12-19,BOOKS,24.0,0,52.13,
2016-12-20,BOOKS,33.0,0,52.22,
2016-12-21,BOOKS,50.0,0,51.44,1.0
2016-12-22,BOOKS,48.0,0,51.98,1.0
2016-12-23,BOOKS,46.0,0,52.01,1.0
2016-12-24,BOOKS,45.0,0,52.01,1.0
2016-12-26,BOOKS,36.0,0,52.01,1.0
2016-12-27,BOOKS,33.0,0,52.82,
2016-12-28,BOOKS,27.0,0,54.01,
2016-12-29,BOOKS,22.0,0,53.8,
2016-12-30,BOOKS,45.0,0,53.75,
2016-12-31,BOOKS,41.0,0,53.75,1.0
2017-01-01,BOOKS,0.0,0,53.75,1.0
2017-01-02,BOOKS,26.0,0,53.75,1.0
2017-01-03,BOOKS,44.0,0,52.36,
2017-01-04,BOOKS,41.0,0,53.26,
2017-01-05,BOOKS,22.0,0,53.77,
2017-01-06,BOOKS,29.0,0,53.98,
2017-01-07,BOOKS,26.0,0,53.98,
2017-01-08,BOOKS,39.0,0,53.98,
2017-01-09,BOOKS,27.0,0,51.95,
2017-01-10,BOOKS,28.0,0,50.82,
2017-01-11,BOOKS,26.0,0,52.19,
2017-01-12,BOOKS,21.0,0,53.01,
2017-01-13,BOOKS,24.0,0,52.36,
2017-01-14,BOOKS,31.0,0,52.36,
2017-01-15,BOOKS,30.0,0,52.36,
2017-01-16,BOOKS,21.0,0,52.36,
2017-01-17,BOOKS,27.0,0,52.45,
2017-01-18,BOOKS,22.0,0,51.12,
2017-01-19,BOOKS,15.0,0,51.39,
2017-01-20,BOOKS,19.0,0,52.33,
2017-01-21,BOOKS,37.0,0,52.33,
2017-01-22,BOOKS,24.0,0,52.33,
2017-01-23,BOOKS,19.0,0,52.77,
2017-01-24,BOOKS,21.0,0,52.38,
2017-01-25,BOOKS,27.0,0,52.14,
2017-01-26,BOOKS,18.0,0,53.24,
2017-01-27,BOOKS,27.0,0,53.18,
2017-01-28,BOOKS,28.0,0,53.18,
2017-01-29,BOOKS,21.0,0,53.18,
2017-01-30,BOOKS,14.0,0,52.63,
2017-01-31,BOOKS,20.0,0,52.75,
2017-02-01,BOOKS,31.0,0,53.9,
2017-02-02,BOOKS,27.0,0,53.55,
2017-02-03,BOOKS,23.0,0,53.81,
2017-02-04,BOOKS,29.0,0,53.81,
2017-02-05,BOOKS,39.0,0,53.81,
2017-02-06,BOOKS,25.0,0,53.01,
2017-02-07,BOOKS,21.0,0,52.19,
2017-02-08,BOOKS,20.0,0,52.37,
2017-02-09,BOOKS,17.0,0,52.99,
2017-02-10,BOOKS,13.0,0,53.84,
2017-02-11,BOOKS,18.0,0,53.84,
2017-02-12,BOOKS,21.0,0,53.84,
2017-02-13,BOOKS,21.0,0,52.96,
2017-02-14,BOOKS,16.0,0,53.21,
2017-02-15,BOOKS,19.0,0,53.11,
2017-02-16,BOOKS,9.0,0,53.41,
2017-02-17,BOOKS,23.0,0,53.41,
2017-02-18,BOOKS,21.0,0,53.41,
2017-02-19,BOOKS,19.0,0,53.41,
2017-02-20,BOOKS,17.0,0,53.41,
2017-02-21,BOOKS,16.0,0,54.02,
2017-02-22,BOOKS,9.0,0,53.61,
2017-02-23,BOOKS,12.0,0,54.48,
2017-02-24,BOOKS,8.0,0,53.99,
2017-02-25,BOOKS,17.0,0,53.99,
2017-02-26,BOOKS,17.0,0,53.99,
2017-02-27,BOOKS,20.0,0,54.04,1.0
2017-02-28,BOOKS,21.0,0,54.0,1.0
2017-03-01,BOOKS,21.0,0,53.82,
2017-03-02,BOOKS,10.0,0,52.63,1.0
2017-03-03,BOOKS,16.0,0,53.33,
2017-03-04,BOOKS,16.0,0,53.33,
2017-03-05,BOOKS,26.0,0,53.33,
2017-03-06,BOOKS,19.0,0,53.19,
2017-03-07,BOOKS,17.0,0,52.68,
2017-03-08,BOOKS,8.0,0,49.83,
2017-03-09,BOOKS,16.0,0,48.75,
2017-03-10,BOOKS,15.0,0,48.05,
2017-03-11,BOOKS,26.0,0,48.05,
2017-03-12,BOOKS,17.0,0,48.05,
2017-03-13,BOOKS,14.0,0,47.95,
2017-03-14,BOOKS,18.0,0,47.24,
2017-03-15,BOOKS,12.0,0,48.34,
2017-03-16,BOOKS,10.0,0,48.3,
2017-03-17,BOOKS,12.0,0,48.34,
2017-03-18,BOOKS,10.0,0,48.34,
2017-03-19,BOOKS,26.0,0,48.34,
2017-03-20,BOOKS,16.0,0,47.79,
2017-03-21,BOOKS,15.0,0,47.02,
2017-03-22,BOOKS,19.0,0,47.29,
2017-03-23,BOOKS,14.0,0,47.0,
2017-03-24,BOOKS,12.0,0,47.3,
2017-03-25,BOOKS,16.0,0,47.3,
2017-03-26,BOOKS,15.0,0,47.3,
2017-03-27,BOOKS,10.0,0,47.02,
2017-03-28,BOOKS,15.0,0,48.36,
2017-03-29,BOOKS,12.0,0,49.47,
2017-03-30,BOOKS,11.0,0,50.3,
2017-03-31,BOOKS,8.0,0,50.54,
2017-04-01,BOOKS,11.0,0,50.54,1.0
2017-04-02,BOOKS,9.0,0,50.54,
2017-04-03,BOOKS,9.0,0,50.25,
2017-04-04,BOOKS,9.0,0,50.99,
2017-04-05,BOOKS,14.0,0,51.14,
2017-04-06,BOOKS,8.0,0,51.69,
2017-04-07,BOOKS,7.0,0,52.25,
2017-04-08,BOOKS,13.0,0,52.25,
2017-04-09,BOOKS,12.0,0,52.25,
2017-04-10,BOOKS,13.0,0,53.06,
2017-04-11,BOOKS,3.0,0,53.38,
2017-04-12,BOOKS,11.0,0,53.12,1.0
2017-04-13,BOOKS,14.0,0,53.19,1.0
2017-04-14,BOOKS,13.0,0,53.19,1.0
2017-04-15,BOOKS,13.0,0,53.19,
2017-04-16,BOOKS,3.0,0,53.19,
2017-04-17,BOOKS,5.0,0,52.62,
2017-04-18,BOOKS,7.0,0,52.46,
2017-04-19,BOOKS,4.0,0,50.49,
2017-04-20,BOOKS,6.0,0,50.26,
2017-04-21,BOOKS,5.0,0,49.64,1.0
2017-04-22,BOOKS,11.0,0,49.64,
2017-04-23,BOOKS,14.0,0,49.64,
2017-04-24,BOOKS,5.0,0,48.9,
2017-04-25,BOOKS,4.0,0,49.22,
2017-04-26,BOOKS,7.0,0,49.22,
2017-04-27,BOOKS,6.0,0,48.96,
2017-04-28,BOOKS,6.0,0,49.31,
2017-04-29,BOOKS,9.0,0,49.31,
2017-04-30,BOOKS,7.0,0,49.31,
2017-05-01,BOOKS,9.0,0,48.83,1.0
2017-05-02,BOOKS,2.0,0,47.65,
2017-05-03,BOOKS,7.0,0,47.79,
2017-05-04,BOOKS,6.0,0,45.55,
2017-05-05,BOOKS,9.0,0,46.23,
2017-05-06,BOOKS,3.0,0,46.23,
2017-05-07,BOOKS,6.0,0,46.23,
2017-05-08,BOOKS,8.0,0,46.46,
2017-05-09,BOOKS,11.0,0,45.84,
2017-05-10,BOOKS,5.0,0,47.28,
2017-05-11,BOOKS,8.0,0,47.81,
2017-05-12,BOOKS,3.0,0,47.83,1.0
2017-05-13,BOOKS,12.0,0,47.83,1.0
2017-05-14,BOOKS,4.0,0,47.83,1.0
2017-05-15,BOOKS,5.0,0,48.86,
2017-05-16,BOOKS,6.0,0,48.64,
2017-05-17,BOOKS,3.0,0,49.04,
2017-05-18,BOOKS,8.0,0,49.36,
2017-05-19,BOOKS,2.0,0,50.32,
2017-05-20,BOOKS,3.0,0,50.32,
2017-05-21,BOOKS,4.0,0,50.32,
2017-05-22,BOOKS,8.0,0,50.81,
2017-05-23,BOOKS,3.0,0,51.12,
2017-05-24,BOOKS,5.0,0,50.99,1.0
2017-05-25,BOOKS,1.0,0,48.57,
2017-05-26,BOOKS,2.0,0,49.58,1.0
2017-05-27,BOOKS,2.0,0,49.58,
2017-05-28,BOOKS,2.0,0,49.58,
2017-05-29,BOOKS,2.0,0,49.58,
2017-05-30,BOOKS,2.0,0,49.63,
2017-05-31,BOOKS,1.0,0,48.29,
2017-06-01,BOOKS,3.0,0,48.32,
2017-06-02,BOOKS,2.0,0,47.68,
2017-06-03,BOOKS,2.0,0,47.68,
2017-06-04,BOOKS,2.0,0,47.68,
2017-06-05,BOOKS,1.0,0,47.4,
2017-06-06,BOOKS,2.0,0,48.13,
2017-06-07,BOOKS,2.0,0,45.8,
2017-06-08,BOOKS,1.0,0,45.68,
2017-06-09,BOOKS,5.0,0,45.82,
2017-06-10,BOOKS,0.0,0,45.82,
2017-06-11,BOOKS,3.0,0,45.82,
2017-06-12,BOOKS,3.0,0,46.1,
2017-06-13,BOOKS,3.0,0,46.41,
2017-06-14,BOOKS,5.0,0,44.79,
2017-06-15,BOOKS,5.0,0,44.47,
